filename,width,height,class,xmin,ymin,xmax,ymax
- (274).png,45,45,- ,0,0,45,45
- (275).png,45,45,- ,0,0,45,45
- (276).png,45,45,- ,0,0,45,45
- (277).png,45,45,- ,0,0,45,45
- (278).png,45,45,- ,0,0,45,45
- (279).png,45,45,- ,0,0,45,45
- (28).png,45,45,- ,0,0,45,45
- (280).png,45,45,- ,0,0,45,45
- (281).png,45,45,- ,0,0,45,45
- (282).png,45,45,- ,0,0,45,45
- (283).png,45,45,- ,0,0,45,45
- (284).png,45,45,- ,0,0,45,45
- (285).png,45,45,- ,0,0,45,45
- (286).png,45,45,- ,0,0,45,45
- (287).png,45,45,- ,0,0,45,45
- (288).png,45,45,- ,0,0,45,45
- (289).png,45,45,- ,0,0,45,45
- (29).png,45,45,- ,0,0,45,45
- (290).png,45,45,- ,0,0,45,45
- (291).png,45,45,- ,0,0,45,45
- (292).png,45,45,- ,0,0,45,45
- (293).png,45,45,- ,0,0,45,45
- (294).png,45,45,- ,0,0,45,45
- (295).png,45,45,- ,0,0,45,45
- (296).png,45,45,- ,0,0,45,45
- (297).png,45,45,- ,0,0,45,45
- (298).png,45,45,- ,0,0,45,45
- (299).png,45,45,- ,0,0,45,45
- (3).png,45,45,- ,0,0,45,45
- (30).png,45,45,- ,0,0,45,45
- (300).png,45,45,- ,0,0,45,45
- (301).png,45,45,- ,0,0,45,45
- (302).png,45,45,- ,0,0,45,45
- (303).png,45,45,- ,0,0,45,45
- (304).png,45,45,- ,0,0,45,45
- (305).png,45,45,- ,0,0,45,45
- (306).png,45,45,- ,0,0,45,45
- (307).png,45,45,- ,0,0,45,45
- (308).png,45,45,- ,0,0,45,45
- (309).png,45,45,- ,0,0,45,45
- (31).png,45,45,- ,0,0,45,45
- (310).png,45,45,- ,0,0,45,45
- (311).png,45,45,- ,0,0,45,45
- (312).png,45,45,- ,0,0,45,45
- (313).png,45,45,- ,0,0,45,45
- (314).png,45,45,- ,0,0,45,45
- (315).png,45,45,- ,0,0,45,45
- (316).png,45,45,- ,0,0,45,45
- (317).png,45,45,- ,0,0,45,45
- (318).png,45,45,- ,0,0,45,45
- (319).png,45,45,- ,0,0,45,45
- (32).png,45,45,- ,0,0,45,45
- (320).png,45,45,- ,0,0,45,45
- (321).png,45,45,- ,0,0,45,45
- (322).png,45,45,- ,0,0,45,45
- (323).png,45,45,- ,0,0,45,45
- (324).png,45,45,- ,0,0,45,45
- (325).png,45,45,- ,0,0,45,45
- (326).png,45,45,- ,0,0,45,45
- (327).png,45,45,- ,0,0,45,45
- (328).png,45,45,- ,0,0,45,45
- (329).png,45,45,- ,0,0,45,45
- (33).png,45,45,- ,0,0,45,45
- (330).png,45,45,- ,0,0,45,45
- (331).png,45,45,- ,0,0,45,45
- (332).png,45,45,- ,0,0,45,45
- (333).png,45,45,- ,0,0,45,45
- (334).png,45,45,- ,0,0,45,45
- (335).png,45,45,- ,0,0,45,45
- (336).png,45,45,- ,0,0,45,45
- (337).png,45,45,- ,0,0,45,45
- (338).png,45,45,- ,0,0,45,45
- (339).png,45,45,- ,0,0,45,45
- (34).png,45,45,- ,0,0,45,45
- (340).png,45,45,- ,0,0,45,45
- (341).png,45,45,- ,0,0,45,45
- (342).png,45,45,- ,0,0,45,45
- (343).png,45,45,- ,0,0,45,45
- (344).png,45,45,- ,0,0,45,45
- (345).png,45,45,- ,0,0,45,45
- (346).png,45,45,- ,0,0,45,45
- (347).png,45,45,- ,0,0,45,45
- (348).png,45,45,- ,0,0,45,45
- (349).png,45,45,- ,0,0,45,45
- (35).png,45,45,- ,0,0,45,45
- (350).png,45,45,- ,0,0,45,45
- (351).png,45,45,- ,0,0,45,45
- (352).png,45,45,- ,0,0,45,45
- (353).png,45,45,- ,0,0,45,45
- (354).png,45,45,- ,0,0,45,45
- (355).png,45,45,- ,0,0,45,45
- (356).png,45,45,- ,0,0,45,45
- (357).png,45,45,- ,0,0,45,45
- (358).png,45,45,- ,0,0,45,45
- (359).png,45,45,- ,0,0,45,45
- (36).png,45,45,- ,0,0,45,45
- (360).png,45,45,- ,0,0,45,45
- (361).png,45,45,- ,0,0,45,45
- (362).png,45,45,- ,0,0,45,45
- (363).png,45,45,- ,0,0,45,45
- (364).png,45,45,- ,0,0,45,45
- (365).png,45,45,- ,0,0,45,45
- (366).png,45,45,- ,0,0,45,45
- (367).png,45,45,- ,0,0,45,45
- (368).png,45,45,- ,0,0,45,45
- (369).png,45,45,- ,0,0,45,45
- (37).png,45,45,- ,0,0,45,45
- (370).png,45,45,- ,0,0,45,45
- (371).png,45,45,- ,0,0,45,45
- (372).png,45,45,- ,0,0,45,45
- (373).png,45,45,- ,0,0,45,45
- (374).png,45,45,- ,0,0,45,45
- (375).png,45,45,- ,0,0,45,45
- (376).png,45,45,- ,0,0,45,45
- (377).png,45,45,- ,0,0,45,45
- (378).png,45,45,- ,0,0,45,45
- (379).png,45,45,- ,0,0,45,45
- (38).png,45,45,- ,0,0,45,45
- (380).png,45,45,- ,0,0,45,45
- (381).png,45,45,- ,0,0,45,45
- (382).png,45,45,- ,0,0,45,45
- (383).png,45,45,- ,0,0,45,45
- (384).png,45,45,- ,0,0,45,45
- (385).png,45,45,- ,0,0,45,45
- (386).png,45,45,- ,0,0,45,45
- (387).png,45,45,- ,0,0,45,45
- (388).png,45,45,- ,0,0,45,45
- (389).png,45,45,- ,0,0,45,45
- (39).png,45,45,- ,0,0,45,45
- (390).png,45,45,- ,0,0,45,45
- (391).png,45,45,- ,0,0,45,45
- (392).png,45,45,- ,0,0,45,45
- (393).png,45,45,- ,0,0,45,45
- (394).png,45,45,- ,0,0,45,45
- (395).png,45,45,- ,0,0,45,45
- (396).png,45,45,- ,0,0,45,45
- (397).png,45,45,- ,0,0,45,45
- (398).png,45,45,- ,0,0,45,45
- (399).png,45,45,- ,0,0,45,45
- (4).png,45,45,- ,0,0,45,45
- (40).png,45,45,- ,0,0,45,45
- (400).png,45,45,- ,0,0,45,45
- (401).png,45,45,- ,0,0,45,45
- (402).png,45,45,- ,0,0,45,45
- (403).png,45,45,- ,0,0,45,45
- (404).png,45,45,- ,0,0,45,45
- (405).png,45,45,- ,0,0,45,45
- (406).png,45,45,- ,0,0,45,45
- (407).png,45,45,- ,0,0,45,45
- (408).png,45,45,- ,0,0,45,45
- (409).png,45,45,- ,0,0,45,45
- (41).png,45,45,- ,0,0,45,45
- (410).png,45,45,- ,0,0,45,45
- (411).png,45,45,- ,0,0,45,45
- (412).png,45,45,- ,0,0,45,45
- (413).png,45,45,- ,0,0,45,45
- (414).png,45,45,- ,0,0,45,45
- (415).png,45,45,- ,0,0,45,45
- (416).png,45,45,- ,0,0,45,45
- (417).png,45,45,- ,0,0,45,45
- (418).png,45,45,- ,0,0,45,45
- (419).png,45,45,- ,0,0,45,45
- (42).png,45,45,- ,0,0,45,45
- (420).png,45,45,- ,0,0,45,45
- (421).png,45,45,- ,0,0,45,45
- (422).png,45,45,- ,0,0,45,45
- (423).png,45,45,- ,0,0,45,45
- (424).png,45,45,- ,0,0,45,45
- (425).png,45,45,- ,0,0,45,45
- (426).png,45,45,- ,0,0,45,45
- (427).png,45,45,- ,0,0,45,45
- (428).png,45,45,- ,0,0,45,45
- (429).png,45,45,- ,0,0,45,45
- (43).png,45,45,- ,0,0,45,45
- (430).png,45,45,- ,0,0,45,45
- (431).png,45,45,- ,0,0,45,45
- (432).png,45,45,- ,0,0,45,45
- (433).png,45,45,- ,0,0,45,45
- (434).png,45,45,- ,0,0,45,45
- (435).png,45,45,- ,0,0,45,45
- (436).png,45,45,- ,0,0,45,45
- (437).png,45,45,- ,0,0,45,45
- (438).png,45,45,- ,0,0,45,45
- (439).png,45,45,- ,0,0,45,45
- (44).png,45,45,- ,0,0,45,45
- (440).png,45,45,- ,0,0,45,45
- (441).png,45,45,- ,0,0,45,45
- (442).png,45,45,- ,0,0,45,45
- (443).png,45,45,- ,0,0,45,45
- (444).png,45,45,- ,0,0,45,45
- (445).png,45,45,- ,0,0,45,45
- (446).png,45,45,- ,0,0,45,45
- (447).png,45,45,- ,0,0,45,45
- (448).png,45,45,- ,0,0,45,45
- (449).png,45,45,- ,0,0,45,45
- (45).png,45,45,- ,0,0,45,45
- (450).png,45,45,- ,0,0,45,45
- (451).png,45,45,- ,0,0,45,45
- (452).png,45,45,- ,0,0,45,45
- (453).png,45,45,- ,0,0,45,45
- (454).png,45,45,- ,0,0,45,45
- (455).png,45,45,- ,0,0,45,45
- (456).png,45,45,- ,0,0,45,45
- (457).png,45,45,- ,0,0,45,45
- (458).png,45,45,- ,0,0,45,45
- (459).png,45,45,- ,0,0,45,45
- (46).png,45,45,- ,0,0,45,45
- (460).png,45,45,- ,0,0,45,45
- (461).png,45,45,- ,0,0,45,45
- (462).png,45,45,- ,0,0,45,45
- (463).png,45,45,- ,0,0,45,45
- (464).png,45,45,- ,0,0,45,45
- (465).png,45,45,- ,0,0,45,45
- (466).png,45,45,- ,0,0,45,45
- (467).png,45,45,- ,0,0,45,45
- (468).png,45,45,- ,0,0,45,45
- (469).png,45,45,- ,0,0,45,45
- (47).png,45,45,- ,0,0,45,45
- (470).png,45,45,- ,0,0,45,45
- (471).png,45,45,- ,0,0,45,45
- (472).png,45,45,- ,0,0,45,45
- (473).png,45,45,- ,0,0,45,45
- (474).png,45,45,- ,0,0,45,45
- (475).png,45,45,- ,0,0,45,45
- (476).png,45,45,- ,0,0,45,45
- (477).png,45,45,- ,0,0,45,45
- (478).png,45,45,- ,0,0,45,45
- (479).png,45,45,- ,0,0,45,45
- (48).png,45,45,- ,0,0,45,45
- (480).png,45,45,- ,0,0,45,45
- (481).png,45,45,- ,0,0,45,45
- (482).png,45,45,- ,0,0,45,45
- (483).png,45,45,- ,0,0,45,45
- (484).png,45,45,- ,0,0,45,45
- (485).png,45,45,- ,0,0,45,45
- (486).png,45,45,- ,0,0,45,45
- (487).png,45,45,- ,0,0,45,45
- (488).png,45,45,- ,0,0,45,45
- (489).png,45,45,- ,0,0,45,45
- (49).png,45,45,- ,0,0,45,45
- (490).png,45,45,- ,0,0,45,45
- (491).png,45,45,- ,0,0,45,45
- (492).png,45,45,- ,0,0,45,45
- (493).png,45,45,- ,0,0,45,45
- (494).png,45,45,- ,0,0,45,45
- (495).png,45,45,- ,0,0,45,45
- (496).png,45,45,- ,0,0,45,45
- (497).png,45,45,- ,0,0,45,45
- (498).png,45,45,- ,0,0,45,45
- (499).png,45,45,- ,0,0,45,45
- (5).png,45,45,- ,0,0,45,45
- (50).png,45,45,- ,0,0,45,45
- (500).png,45,45,- ,0,0,45,45
- (501).png,45,45,- ,0,0,45,45
- (502).png,45,45,- ,0,0,45,45
- (503).png,45,45,- ,0,0,45,45
- (504).png,45,45,- ,0,0,45,45
- (505).png,45,45,- ,0,0,45,45
- (506).png,45,45,- ,0,0,45,45
- (507).png,45,45,- ,0,0,45,45
- (508).png,45,45,- ,0,0,45,45
- (509).png,45,45,- ,0,0,45,45
- (51).png,45,45,- ,0,0,45,45
- (510).png,45,45,- ,0,0,45,45
- (511).png,45,45,- ,0,0,45,45
- (512).png,45,45,- ,0,0,45,45
- (513).png,45,45,- ,0,0,45,45
- (514).png,45,45,- ,0,0,45,45
- (515).png,45,45,- ,0,0,45,45
- (516).png,45,45,- ,0,0,45,45
- (52).png,45,45,- ,0,0,45,45
- (53).png,45,45,- ,0,0,45,45
- (54).png,45,45,- ,0,0,45,45
- (55).png,45,45,- ,0,0,45,45
- (56).png,45,45,- ,0,0,45,45
- (57).png,45,45,- ,0,0,45,45
- (58).png,45,45,- ,0,0,45,45
- (59).png,45,45,- ,0,0,45,45
- (6).png,45,45,- ,0,0,45,45
- (60).png,45,45,- ,0,0,45,45
- (61).png,45,45,- ,0,0,45,45
- (62).png,45,45,- ,0,0,45,45
- (63).png,45,45,- ,0,0,45,45
- (64).png,45,45,- ,0,0,45,45
- (65).png,45,45,- ,0,0,45,45
- (66).png,45,45,- ,0,0,45,45
- (67).png,45,45,- ,0,0,45,45
- (68).png,45,45,- ,0,0,45,45
- (69).png,45,45,- ,0,0,45,45
- (7).png,45,45,- ,0,0,45,45
- (70).png,45,45,- ,0,0,45,45
- (71).png,45,45,- ,0,0,45,45
- (72).png,45,45,- ,0,0,45,45
- (73).png,45,45,- ,0,0,45,45
- (74).png,45,45,- ,0,0,45,45
- (75).png,45,45,- ,0,0,45,45
- (76).png,45,45,- ,0,0,45,45
- (77).png,45,45,- ,0,0,45,45
- (78).png,45,45,- ,0,0,45,45
- (79).png,45,45,- ,0,0,45,45
- (8).png,45,45,- ,0,0,45,45
- (80).png,45,45,- ,0,0,45,45
- (81).png,45,45,- ,0,0,45,45
- (82).png,45,45,- ,0,0,45,45
- (83).png,45,45,- ,0,0,45,45
- (84).png,45,45,- ,0,0,45,45
- (85).png,45,45,- ,0,0,45,45
- (86).png,45,45,- ,0,0,45,45
- (87).png,45,45,- ,0,0,45,45
- (88).png,45,45,- ,0,0,45,45
- (89).png,45,45,- ,0,0,45,45
- (9).png,45,45,- ,0,0,45,45
- (90).png,45,45,- ,0,0,45,45
- (91).png,45,45,- ,0,0,45,45
- (92).png,45,45,- ,0,0,45,45
- (93).png,45,45,- ,0,0,45,45
- (94).png,45,45,- ,0,0,45,45
- (95).png,45,45,- ,0,0,45,45
- (96).png,45,45,- ,0,0,45,45
- (97).png,45,45,- ,0,0,45,45
- (98).png,45,45,- ,0,0,45,45
- (99).png,45,45,- ,0,0,45,45
0 (100).png,45,45,0,0,0,45,45
0 (1000).png,45,45,0,0,0,45,45
0 (1001).png,45,45,0,0,0,45,45
0 (1002).png,45,45,0,0,0,45,45
0 (1003).png,45,45,0,0,0,45,45
0 (1004).png,45,45,0,0,0,45,45
0 (1005).png,45,45,0,0,0,45,45
0 (1006).png,45,45,0,0,0,45,45
0 (1007).png,45,45,0,0,0,45,45
0 (1008).png,45,45,0,0,0,45,45
0 (1009).png,45,45,0,0,0,45,45
0 (101).png,45,45,0,0,0,45,45
0 (1010).png,45,45,0,0,0,45,45
0 (1011).png,45,45,0,0,0,45,45
0 (1012).png,45,45,0,0,0,45,45
0 (1013).png,45,45,0,0,0,45,45
0 (1014).png,45,45,0,0,0,45,45
0 (1015).png,45,45,0,0,0,45,45
0 (1016).png,45,45,0,0,0,45,45
0 (1017).png,45,45,0,0,0,45,45
0 (1018).png,45,45,0,0,0,45,45
0 (1019).png,45,45,0,0,0,45,45
0 (102).png,45,45,0,0,0,45,45
0 (1020).png,45,45,0,0,0,45,45
0 (1021).png,45,45,0,0,0,45,45
0 (1022).png,45,45,0,0,0,45,45
0 (1023).png,45,45,0,0,0,45,45
0 (1024).png,45,45,0,0,0,45,45
0 (1025).png,45,45,0,0,0,45,45
0 (1026).png,45,45,0,0,0,45,45
0 (1027).png,45,45,0,0,0,45,45
0 (1028).png,45,45,0,0,0,45,45
0 (1029).png,45,45,0,0,0,45,45
0 (103).png,45,45,0,0,0,45,45
0 (1030).png,45,45,0,0,0,45,45
0 (1031).png,45,45,0,0,0,45,45
0 (1032).png,45,45,0,0,0,45,45
0 (1033).png,45,45,0,0,0,45,45
0 (1034).png,45,45,0,0,0,45,45
0 (1035).png,45,45,0,0,0,45,45
0 (1036).png,45,45,0,0,0,45,45
0 (1037).png,45,45,0,0,0,45,45
0 (1038).png,45,45,0,0,0,45,45
0 (1039).png,45,45,0,0,0,45,45
0 (104).png,45,45,0,0,0,45,45
0 (1040).png,45,45,0,0,0,45,45
0 (1041).png,45,45,0,0,0,45,45
0 (1042).png,45,45,0,0,0,45,45
0 (1043).png,45,45,0,0,0,45,45
0 (1044).png,45,45,0,0,0,45,45
0 (1045).png,45,45,0,0,0,45,45
0 (1046).png,45,45,0,0,0,45,45
0 (1047).png,45,45,0,0,0,45,45
0 (1048).png,45,45,0,0,0,45,45
0 (1049).png,45,45,0,0,0,45,45
0 (105).png,45,45,0,0,0,45,45
0 (1050).png,45,45,0,0,0,45,45
0 (1051).png,45,45,0,0,0,45,45
0 (1052).png,45,45,0,0,0,45,45
0 (1053).png,45,45,0,0,0,45,45
0 (1054).png,45,45,0,0,0,45,45
0 (1055).png,45,45,0,0,0,45,45
0 (1056).png,45,45,0,0,0,45,45
0 (1057).png,45,45,0,0,0,45,45
0 (1058).png,45,45,0,0,0,45,45
0 (1059).png,45,45,0,0,0,45,45
0 (106).png,45,45,0,0,0,45,45
0 (1060).png,45,45,0,0,0,45,45
0 (1061).png,45,45,0,0,0,45,45
0 (1062).png,45,45,0,0,0,45,45
0 (1063).png,45,45,0,0,0,45,45
0 (1064).png,45,45,0,0,0,45,45
0 (1065).png,45,45,0,0,0,45,45
0 (1066).png,45,45,0,0,0,45,45
0 (1067).png,45,45,0,0,0,45,45
0 (1068).png,45,45,0,0,0,45,45
0 (1069).png,45,45,0,0,0,45,45
0 (107).png,45,45,0,0,0,45,45
0 (1070).png,45,45,0,0,0,45,45
0 (1071).png,45,45,0,0,0,45,45
0 (1072).png,45,45,0,0,0,45,45
0 (1073).png,45,45,0,0,0,45,45
0 (1074).png,45,45,0,0,0,45,45
0 (1075).png,45,45,0,0,0,45,45
0 (1076).png,45,45,0,0,0,45,45
0 (1077).png,45,45,0,0,0,45,45
0 (1078).png,45,45,0,0,0,45,45
0 (1079).png,45,45,0,0,0,45,45
0 (108).png,45,45,0,0,0,45,45
0 (1080).png,45,45,0,0,0,45,45
0 (1081).png,45,45,0,0,0,45,45
0 (1082).png,45,45,0,0,0,45,45
0 (1083).png,45,45,0,0,0,45,45
0 (1084).png,45,45,0,0,0,45,45
0 (1085).png,45,45,0,0,0,45,45
0 (1086).png,45,45,0,0,0,45,45
0 (1087).png,45,45,0,0,0,45,45
0 (1088).png,45,45,0,0,0,45,45
0 (1089).png,45,45,0,0,0,45,45
0 (109).png,45,45,0,0,0,45,45
0 (1090).png,45,45,0,0,0,45,45
0 (1091).png,45,45,0,0,0,45,45
0 (1092).png,45,45,0,0,0,45,45
0 (1093).png,45,45,0,0,0,45,45
0 (1094).png,45,45,0,0,0,45,45
0 (1095).png,45,45,0,0,0,45,45
0 (1096).png,45,45,0,0,0,45,45
0 (1097).png,45,45,0,0,0,45,45
0 (1098).png,45,45,0,0,0,45,45
0 (1099).png,45,45,0,0,0,45,45
0 (110).png,45,45,0,0,0,45,45
0 (1100).png,45,45,0,0,0,45,45
0 (1101).png,45,45,0,0,0,45,45
0 (1102).png,45,45,0,0,0,45,45
0 (1103).png,45,45,0,0,0,45,45
0 (1104).png,45,45,0,0,0,45,45
0 (1105).png,45,45,0,0,0,45,45
0 (1106).png,45,45,0,0,0,45,45
0 (1107).png,45,45,0,0,0,45,45
0 (1108).png,45,45,0,0,0,45,45
0 (1109).png,45,45,0,0,0,45,45
0 (111).png,45,45,0,0,0,45,45
0 (1110).png,45,45,0,0,0,45,45
0 (1111).png,45,45,0,0,0,45,45
0 (1112).png,45,45,0,0,0,45,45
0 (1113).png,45,45,0,0,0,45,45
0 (1114).png,45,45,0,0,0,45,45
0 (1115).png,45,45,0,0,0,45,45
0 (1116).png,45,45,0,0,0,45,45
0 (1117).png,45,45,0,0,0,45,45
0 (1118).png,45,45,0,0,0,45,45
0 (1119).png,45,45,0,0,0,45,45
0 (112).png,45,45,0,0,0,45,45
0 (1120).png,45,45,0,0,0,45,45
0 (1121).png,45,45,0,0,0,45,45
0 (1122).png,45,45,0,0,0,45,45
0 (1123).png,45,45,0,0,0,45,45
0 (1124).png,45,45,0,0,0,45,45
0 (1125).png,45,45,0,0,0,45,45
0 (1126).png,45,45,0,0,0,45,45
0 (1127).png,45,45,0,0,0,45,45
0 (1128).png,45,45,0,0,0,45,45
0 (1129).png,45,45,0,0,0,45,45
0 (113).png,45,45,0,0,0,45,45
0 (1130).png,45,45,0,0,0,45,45
0 (1131).png,45,45,0,0,0,45,45
0 (1132).png,45,45,0,0,0,45,45
0 (1133).png,45,45,0,0,0,45,45
0 (1134).png,45,45,0,0,0,45,45
0 (1135).png,45,45,0,0,0,45,45
0 (1136).png,45,45,0,0,0,45,45
0 (1137).png,45,45,0,0,0,45,45
0 (1138).png,45,45,0,0,0,45,45
0 (1139).png,45,45,0,0,0,45,45
0 (114).png,45,45,0,0,0,45,45
0 (1140).png,45,45,0,0,0,45,45
0 (1141).png,45,45,0,0,0,45,45
0 (1142).png,45,45,0,0,0,45,45
0 (1143).png,45,45,0,0,0,45,45
0 (1144).png,45,45,0,0,0,45,45
0 (1145).png,45,45,0,0,0,45,45
0 (1146).png,45,45,0,0,0,45,45
0 (1147).png,45,45,0,0,0,45,45
0 (1148).png,45,45,0,0,0,45,45
0 (1149).png,45,45,0,0,0,45,45
0 (115).png,45,45,0,0,0,45,45
0 (1150).png,45,45,0,0,0,45,45
0 (1151).png,45,45,0,0,0,45,45
0 (1152).png,45,45,0,0,0,45,45
0 (1153).png,45,45,0,0,0,45,45
0 (1154).png,45,45,0,0,0,45,45
0 (1155).png,45,45,0,0,0,45,45
0 (1156).png,45,45,0,0,0,45,45
0 (1157).png,45,45,0,0,0,45,45
0 (1158).png,45,45,0,0,0,45,45
0 (1159).png,45,45,0,0,0,45,45
0 (116).png,45,45,0,0,0,45,45
0 (1160).png,45,45,0,0,0,45,45
0 (1161).png,45,45,0,0,0,45,45
0 (1162).png,45,45,0,0,0,45,45
0 (1163).png,45,45,0,0,0,45,45
0 (1164).png,45,45,0,0,0,45,45
0 (1165).png,45,45,0,0,0,45,45
0 (1166).png,45,45,0,0,0,45,45
0 (1167).png,45,45,0,0,0,45,45
0 (1168).png,45,45,0,0,0,45,45
0 (1169).png,45,45,0,0,0,45,45
0 (117).png,45,45,0,0,0,45,45
0 (1170).png,45,45,0,0,0,45,45
0 (1171).png,45,45,0,0,0,45,45
0 (1172).png,45,45,0,0,0,45,45
0 (1173).png,45,45,0,0,0,45,45
0 (1174).png,45,45,0,0,0,45,45
0 (1175).png,45,45,0,0,0,45,45
0 (1176).png,45,45,0,0,0,45,45
0 (1177).png,45,45,0,0,0,45,45
0 (1178).png,45,45,0,0,0,45,45
0 (1179).png,45,45,0,0,0,45,45
0 (118).png,45,45,0,0,0,45,45
0 (1180).png,45,45,0,0,0,45,45
0 (1181).png,45,45,0,0,0,45,45
0 (1182).png,45,45,0,0,0,45,45
0 (1183).png,45,45,0,0,0,45,45
0 (1184).png,45,45,0,0,0,45,45
0 (1185).png,45,45,0,0,0,45,45
0 (1186).png,45,45,0,0,0,45,45
0 (1187).png,45,45,0,0,0,45,45
0 (1188).png,45,45,0,0,0,45,45
0 (1189).png,45,45,0,0,0,45,45
0 (119).png,45,45,0,0,0,45,45
0 (1190).png,45,45,0,0,0,45,45
0 (1191).png,45,45,0,0,0,45,45
0 (1192).png,45,45,0,0,0,45,45
0 (1193).png,45,45,0,0,0,45,45
0 (1194).png,45,45,0,0,0,45,45
0 (1195).png,45,45,0,0,0,45,45
0 (1196).png,45,45,0,0,0,45,45
0 (1197).png,45,45,0,0,0,45,45
0 (1198).png,45,45,0,0,0,45,45
0 (1199).png,45,45,0,0,0,45,45
0 (120).png,45,45,0,0,0,45,45
0 (1200).png,45,45,0,0,0,45,45
0 (1201).png,45,45,0,0,0,45,45
0 (1202).png,45,45,0,0,0,45,45
0 (1203).png,45,45,0,0,0,45,45
0 (1204).png,45,45,0,0,0,45,45
0 (1205).png,45,45,0,0,0,45,45
0 (1206).png,45,45,0,0,0,45,45
0 (1207).png,45,45,0,0,0,45,45
0 (1208).png,45,45,0,0,0,45,45
0 (1209).png,45,45,0,0,0,45,45
0 (121).png,45,45,0,0,0,45,45
0 (1210).png,45,45,0,0,0,45,45
0 (1211).png,45,45,0,0,0,45,45
0 (1212).png,45,45,0,0,0,45,45
0 (1213).png,45,45,0,0,0,45,45
0 (1214).png,45,45,0,0,0,45,45
0 (1215).png,45,45,0,0,0,45,45
0 (1216).png,45,45,0,0,0,45,45
0 (1217).png,45,45,0,0,0,45,45
0 (1218).png,45,45,0,0,0,45,45
0 (1219).png,45,45,0,0,0,45,45
0 (122).png,45,45,0,0,0,45,45
0 (1220).png,45,45,0,0,0,45,45
0 (1221).png,45,45,0,0,0,45,45
0 (1222).png,45,45,0,0,0,45,45
0 (1223).png,45,45,0,0,0,45,45
0 (1224).png,45,45,0,0,0,45,45
0 (1225).png,45,45,0,0,0,45,45
0 (1226).png,45,45,0,0,0,45,45
0 (1227).png,45,45,0,0,0,45,45
0 (1228).png,45,45,0,0,0,45,45
0 (1229).png,45,45,0,0,0,45,45
0 (123).png,45,45,0,0,0,45,45
0 (1230).png,45,45,0,0,0,45,45
0 (1231).png,45,45,0,0,0,45,45
0 (1232).png,45,45,0,0,0,45,45
0 (1233).png,45,45,0,0,0,45,45
0 (1234).png,45,45,0,0,0,45,45
0 (1235).png,45,45,0,0,0,45,45
0 (1236).png,45,45,0,0,0,45,45
0 (1237).png,45,45,0,0,0,45,45
0 (124).png,45,45,0,0,0,45,45
0 (125).png,45,45,0,0,0,45,45
0 (126).png,45,45,0,0,0,45,45
0 (127).png,45,45,0,0,0,45,45
0 (128).png,45,45,0,0,0,45,45
0 (129).png,45,45,0,0,0,45,45
0 (130).png,45,45,0,0,0,45,45
0 (131).png,45,45,0,0,0,45,45
0 (132).png,45,45,0,0,0,45,45
0 (133).png,45,45,0,0,0,45,45
0 (134).png,45,45,0,0,0,45,45
0 (135).png,45,45,0,0,0,45,45
0 (136).png,45,45,0,0,0,45,45
0 (137).png,45,45,0,0,0,45,45
0 (138).png,45,45,0,0,0,45,45
0 (139).png,45,45,0,0,0,45,45
0 (140).png,45,45,0,0,0,45,45
0 (141).png,45,45,0,0,0,45,45
0 (142).png,45,45,0,0,0,45,45
0 (143).png,45,45,0,0,0,45,45
0 (144).png,45,45,0,0,0,45,45
0 (145).png,45,45,0,0,0,45,45
0 (146).png,45,45,0,0,0,45,45
0 (147).png,45,45,0,0,0,45,45
0 (148).png,45,45,0,0,0,45,45
0 (149).png,45,45,0,0,0,45,45
0 (150).png,45,45,0,0,0,45,45
0 (151).png,45,45,0,0,0,45,45
0 (152).png,45,45,0,0,0,45,45
0 (153).png,45,45,0,0,0,45,45
0 (154).png,45,45,0,0,0,45,45
0 (155).png,45,45,0,0,0,45,45
0 (156).png,45,45,0,0,0,45,45
0 (157).png,45,45,0,0,0,45,45
0 (158).png,45,45,0,0,0,45,45
0 (159).png,45,45,0,0,0,45,45
0 (160).png,45,45,0,0,0,45,45
0 (161).png,45,45,0,0,0,45,45
0 (162).png,45,45,0,0,0,45,45
0 (163).png,45,45,0,0,0,45,45
0 (164).png,45,45,0,0,0,45,45
0 (165).png,45,45,0,0,0,45,45
0 (166).png,45,45,0,0,0,45,45
0 (167).png,45,45,0,0,0,45,45
0 (168).png,45,45,0,0,0,45,45
0 (169).png,45,45,0,0,0,45,45
0 (170).png,45,45,0,0,0,45,45
0 (171).png,45,45,0,0,0,45,45
0 (172).png,45,45,0,0,0,45,45
0 (173).png,45,45,0,0,0,45,45
0 (174).png,45,45,0,0,0,45,45
0 (175).png,45,45,0,0,0,45,45
0 (176).png,45,45,0,0,0,45,45
0 (177).png,45,45,0,0,0,45,45
0 (178).png,45,45,0,0,0,45,45
0 (179).png,45,45,0,0,0,45,45
0 (180).png,45,45,0,0,0,45,45
0 (181).png,45,45,0,0,0,45,45
0 (182).png,45,45,0,0,0,45,45
0 (183).png,45,45,0,0,0,45,45
0 (184).png,45,45,0,0,0,45,45
0 (185).png,45,45,0,0,0,45,45
0 (186).png,45,45,0,0,0,45,45
0 (187).png,45,45,0,0,0,45,45
0 (188).png,45,45,0,0,0,45,45
0 (189).png,45,45,0,0,0,45,45
0 (190).png,45,45,0,0,0,45,45
0 (191).png,45,45,0,0,0,45,45
0 (192).png,45,45,0,0,0,45,45
0 (193).png,45,45,0,0,0,45,45
